Buenas	bueno	AQ0FP0
ese	ese	DD0MS0
gran	gran	AQ0CS0
salto	salto	NCMS000
sin	sin	SPS00
precedentes	precedente	NCMP000
en	en	SPS00
nuestra	nuestro	DP1FSP
historia	historia	NCFS000
,	,	Fc
ha	haber	VAIP3S0
sido	ser	VSP00SM
posible	posible	AQ0CS0
gracias_a	gracias_a	SPS00
una	uno	DI0FS0
España	españa	NP00O00
abierta	abrir	VMP00SF
y	y	CC
solidaria	solidario	AQ0FS0
,	,	Fc
no	no	RN
encerrada	encerrar	VMP00SF
en	en	SPS00
sí	sí	RG
misma	mismo	AQ0FS0
;	;	Fx
una	uno	DI0FS0
España	españa	NP00V00
que	que	PR0CN000
reconoce	reconocer	VMIP3S0
y	y	CC
respeta	respetar	VMIP3S0
nuestras	nuestro	DP1FPP
diferencias	diferencia	NCFP000
,	,	Fc
nuestra	nuestro	DP1FSP
pluralidad	pluralidad	NCFS000
y	y	CC
nuestra	nuestro	DP1FSP
diversidad	diversidad	NCFS000
,	,	Fc
con	con	SPS00
un	uno	DI0MS0
espíritu	espíritu	NCMS000
integrador	integrador	AQ0MS0
;	;	Fx
una	uno	DI0FS0
España	españa	NP00G00
inspirada	inspirar	VMP00SF
en	en	SPS00
una	uno	DI0FS0
irrenunciable	irrenunciable	AQ0CS0
voluntad	voluntad	NCFS000
de	de	SPS00
concordia	concordia	NCFS000
.	.	Fp
En	en	SPS00
el	el	DA0MS0
camino	camino	NCMS000
que	que	PR0CN000
hemos	haber	VAIP1P0
recorrido	recorrer	VMP00SM
,	,	Fc
desde_luego	desde_luego	RG
,	,	Fc
hay	haber	VMIP3S0
que	que	CS
reconocer	reconocer	VMN0000
que	que	CS
no	no	RN
todo	todo	PI0MS000
han	haber	VAIP3P0
sido	ser	VSP00SM
aciertos	acierto	NCMP000
;	;	Fx
que	que	CS
persisten	persistir	VMIP3P0
situaciones	situación	NCFP000
difíciles	difícil	AQ0CP0
y	y	CC
complejas	complejo	AQ0FP0
que	que	PR0CN000
hay	haber	VMIP3S0
que	que	CS
corregir	corregir	VMN0000
,	,	Fc
y	y	CC
que	que	PR0CN000
requieren	requerir	VMIP3P0
de	de	SPS00
un	uno	DI0MS0
compromiso	compromiso	NCMS000
de	de	SPS00
toda	todo	DI0FS0
la	el	DA0FS0
sociedad	sociedad	NCFS000
para	para	SPS00
superar	superar	VMN0000
las	lo	PP3FPA00
.	.	Fp
A_pesar_de_todo	a_pesar_de_todo	RG
ello	ello	PD0NS000
,	,	Fc
el	el	DA0MS0
balance	balance	NCMS000
tan	tan	RG
positivo	positivo	AQ0MS0
de	de	SPS00
todos	todo	DI0MP0
estos	este	DD0MP0
años	año	NCMP000
es	ser	VSIP3S0
innegable	innegable	AQ0CS0
.	.	Fp
Tenemos	tener	VMIP1P0
que	que	CS
apreciar	apreciar	VMN0000
lo	lo	PP3CNA00
y	y	CC
valorar	valorar	VMN0000
lo	lo	PP3CNA00
.	.	Fp
Merece	merecer	VMIP3S0
la	el	DA0FS0
pena	pena	NCFS000
y	y	CC
nos	nos	PP1CP000
lo	lo	PP3CNA00
merecemos	merecer	VMIP1P0
como	como	CS
país	país	NCMS000
y	y	CC
como	como	CS
sociedad	sociedad	NCFS000
.	.	Fp
Porque	porque	CS
la	el	DA0FS0
historia	historia	NCFS000
de	de	SPS00
la	el	DA0FS0
España	españa	NP00G00
que	que	CS
juntos	junto	AQ0MP0
hemos	haber	VAIP1P0
construido	construir	VMP00SM
es	ser	VSIP3S0
la	el	DA0FS0
historia	historia	NCFS000
de	de	SPS00
un	uno	DI0MS0
gran	gran	AQ0CS0
triunfo	triunfo	NCMS000
de	de	SPS00
todos	todo	DI0MP0
los	el	DA0MP0
españoles	español	NCMP000
.	.	Fp
Una	uno	DI0FS0
España	españa	NP00O00
a	a	SPS00
la	el	DA0FS0
que	que	PR0CN000
no	no	RN
debemos	deber	VMIP1P0
renunciar	renunciar	VMN0000
,	,	Fc
que	que	CS
debe	deber	VMIP3S0
ilusionar	ilusionar	VMN0000
y	y	CC
motivar	motivar	VMN0000
nos	nos	PP1CP000
,	,	Fc
y	y	CC
que	que	PR0CN000
debemos	deber	VMIP1P0
seguir	seguir	VMN0000
construyendo	construir	VMG0000
,	,	Fc
mejorando	mejorar	VMG0000
la	lo	PP3FSA00
,	,	Fc
actualizando	actualizar	VMG0000
la	lo	PP3FSA00
,	,	Fc
sobre	sobre	SPS00
la	el	DA0FS0
base	base	NCCS000
sólida	sólido	AQ0FS0
de	de	SPS00
los	el	DA0MP0
principios	principio	NCMP000
democráticos	democrático	AQ0MP0
y	y	CC
los	el	DA0MP0
valores	valor	NCMP000
cívicos	cívico	AQ0MP0
de	de	SPS00
respeto	respeto	NCMS000
y	y	CC
de	de	SPS00
diálogo	diálogo	NCMS000
que	que	PR0CN000
fundamentan	fundamentar	VMIP3P0
nuestra	nuestro	DP1FSP
convivencia	convivencia	NCFS000
.	.	Fp
Unos	uno	DI0MP0
principios	principio	NCMP000
y	y	CC
valores	valor	NCMP000
que	que	PR0CN000
,	,	Fc
como	como	CS
hemos	haber	VAIP1P0
comprobado	comprobar	VMP00SM
incluso	incluso	RG
en	en	SPS00
este	este	DD0MS0
año	año	NCMS000
2017	2017	Z
,	,	Fc
están	estar	VAIP3P0
profundamente	profundamente	RG
arraigados	arraigar	VMP00PM
en	en	SPS00
nuestra	nuestro	DP1FSP
sociedad	sociedad	NCFS000
,	,	Fc
en	en	SPS00
la	el	DA0FS0
vida	vida	NCFS000
diaria	diario	AQ0FS0
de	de	SPS00
nuestros	nuestro	DP1MPP
ciudadanos	ciudadano	NCMP000
,	,	Fc
y	y	CC
tienen	tener	VMIP3P0
raíces	raíz	NCFP000
muy	muy	RG
hondas	hondo	AQ0FP0
en	en	SPS00
las	el	DA0FP0
conciencias	conciencia	NCFP000
y	y	CC
en	en	SPS00
los	el	DA0MP0
sentimientos	sentimiento	NCMP000
de	de	SPS00
los	el	DA0MP0
españoles	español	NCMP000
.	.	Fp
Mucho	mucho	RG
más	más	RG
de	de	SPS00
lo	el	DA0NS0
que	que	PR0CN000
nos	nos	PP1CP000
podíamos	poder	VMII1P0
imaginar	imaginar	VMN0000
.	.	Fp
España	españa	NP00G00
es	ser	VSIP3S0
hoy	hoy	RG
una	uno	DI0FS0
democracia	democracia	NCFS000
madura	maduro	AQ0FS0
,	,	Fc
donde	donde	PR000000
cualquier	cualquiera	DI0CS0
ciudadano	ciudadano	NCMS000
puede	poder	VMIP3S0
pensar	pensar	VMN0000
,	,	Fc
defender	defender	VMN0000
y	y	CC
contrastar	contrastar	VMN0000
,	,	Fc
libre	libre	AQ0CS0
y	y	CC
democráticamente	democráticamente	RG
,	,	Fc
sus	su	DP3CP0
opiniones	opinión	NCFP000
y	y	CC
sus	su	DP3CP0
ideas	idea	NCFP000
;	;	Fx
pero	pero	CC
no	no	RN
imponer	imponer	VMN0000
las	el	DA0FP0
ideas	idea	NCFP000
propias	propio	AQ0FP0
frente_a	frente_a	SPS00
los	el	DA0MP0
derechos	derecho	NCMP000
de	de	SPS00
los	el	DA0MP0
demás	demás	PI0CP000
.	.	Fp
Respetar	respetar	VMN0000
y	y	CC
preservar	preservar	VMN0000
los	el	DA0MP0
principios	principio	NCMP000
y	y	CC
valores	valor	NCMP000
de	de	SPS00
nuestro	nuestro	DP1MSP
Estado	estado	NP00O00
social	social	AQ0CS0
y	y	CC
democrático	democrático	AQ0MS0
de	de	SPS00
Derecho	derecho	NP00V00
es	ser	VSIP3S0
imprescindible	imprescindible	AQ0CS0
para	para	SPS00
garantizar	garantizar	VMN0000
una	uno	DI0FS0
convivencia	convivencia	NCFS000
que	que	PR0CN000
asegure	asegurar	VMSP3S0
la	el	DA0FS0
libertad	libertad	NCFS000
,	,	Fc
la	el	DA0FS0
igualdad	igualdad	NCFS000
,	,	Fc
la	el	DA0FS0
justicia	justicia	NCFS000
y	y	CC
el	el	DA0MS0
pluralismo	pluralismo	NCMS000
político	político	AQ0MS0
,	,	Fc
tal_y_como	tal_y_como	CS
señala	señalar	VMIP3S0
nuestra	nuestro	DP1FSP
Constitución	constitución	NP00V00
.	.	Fp
Porque	porque	CS
cuando	cuando	CS
estos	este	DD0MP0
principios	principio	NCMP000
básicos	básico	AQ0MP0
se	se	P00CN000
quiebran	quebrar	VMIP3P0
,	,	Fc
la	el	DA0FS0
convivencia	convivencia	NCFS000
primero	primero	RG
se	se	P00CN000
deteriora	deteriorar	VMIP3S0
y	y	CC
luego	luego	RG
se	se	P00CN000
hace	hacer	VMIP3S0
inviable	inviable	AQ0CS0
.	.	Fp
Hace	hacer	VMIP3S0
unos	uno	DI0MP0
días	día	NCMP000
,	,	Fc
los	el	DA0MP0
ciudadanos	ciudadano	NCMP000
de	de	SPS00
Cataluña	cataluña	NP00G00
han	haber	VAIP3P0
votado	votar	VMP00SM
para	para	SPS00
elegir	elegir	VMN0000
a	a	SPS00
sus	su	DP3CP0
representantes	representante	NCCP000
en	en	SPS00
el	el	DA0MS0
Parlament	parlament	NP00O00
,	,	Fc
que	que	PR0CN000
ahora	ahora	RG
deben	deber	VMIP3P0
afrontar	afrontar	VMN0000
los	el	DA0MP0
problemas	problema	NCMP000
que	que	PR0CN000
afectan	afectar	VMIP3P0
a	a	SPS00
todos	todo	DI0MP0
los	el	DA0MP0
catalanes	catalán	NCMP000
,	,	Fc
respetando	respetar	VMG0000
la	el	DA0FS0
pluralidad	pluralidad	NCFS000
y	y	CC
pensando	pensar	VMG0000
con	con	SPS00
responsabilidad	responsabilidad	NCFS000
en	en	SPS00
el	el	DA0MS0
bien	bien	RG
común	común	AQ0CS0
de	de	SPS00
todos	todo	PI0MP000
.	.	Fp
El	el	DA0MS0
camino	camino	NCMS000
no	no	RN
puede	poder	VMIP3S0
llevar	llevar	VMN0000
de	de	SPS00
nuevo	nuevo	AQ0MS0
a	a	SPS00
el	el	DA0MS0
enfrentamiento	enfrentamiento	NCMS000
o	o	CC
a	a	SPS00
la	el	DA0FS0
exclusión	exclusión	NCFS000
,	,	Fc
que	que	CS
como	como	CS
sabemos	saber	VMIP1P0
ya	ya	RG
solo	solo	AQ0MS0
generan	generar	VMIP3P0
discordia	discordia	NCFS000
,	,	Fc
incertidumbre	incertidumbre	NCFS000
,	,	Fc
desánimo	desánimo	NCMS000
y	y	CC
empobrecimiento	empobrecimiento	NCMS000
moral	moral	AQ0CS0
,	,	Fc
cívico	cívico	AQ0MS0
y	y	CC
por_supuesto	por_supuesto	RG
económico	económico	AQ0MS0
de	de	SPS00
toda	todo	DI0FS0
una	uno	DI0FS0
sociedad	sociedad	NCFS000
.	.	Fp
Un	uno	DI0MS0
camino	camino	NCMS000
que	que	PR0CN000
,	,	Fc
en	en	SPS00
cambio	cambio	NCMS000
,	,	Fc
sí	sí	PP3CNO00
debe	deber	VMIP3S0
conducir	conducir	VMN0000
a	a	SPS00
que	que	CS
la	el	DA0FS0
convivencia	convivencia	NCFS000
en	en	SPS00
el	el	DA0MS0
seno	seno	NCMS000
de	de	SPS00
la	el	DA0FS0
sociedad	sociedad	NCFS000
catalana	catalán	AQ0FS0
tan	tan	RG
diversa	diverso	AQ0FS0
y	y	CC
plural	plural	AQ0CS0
como	como	CS
es	ser	VSIP3S0
recupere	recuperar	VMSP1S0
la	el	DA0FS0
serenidad	serenidad	NCFS000
,	,	Fc
la	el	DA0FS0
estabilidad	estabilidad	NCFS000
y	y	CC
el	el	DA0MS0
respeto	respeto	NCMS000
mutuo	mutuo	AQ0MS0
;	;	Fx
de	de	SPS00
manera	manera	NCFS000
que	que	PR0CN000
las	el	DA0FP0
ideas	idea	NCFP000
no	no	RN
distancien	distanciar	VMSP3P0
ni	ni	CC
separen	separar	VMSP3P0
a	a	SPS00
las	el	DA0FP0
familias	familia	NCFP000
y	y	CC
a	a	SPS00
los	el	DA0MP0
amigos	amigo	NCMP000
.	.	Fp
Un	uno	DI0MS0
camino	camino	NCMS000
que	que	PR0CN000
debe	deber	VMIP3S0
conducir	conducir	VMN0000
también	también	RG
a	a	SPS00
que	que	CS
renazca	renacer	VMSP3S0
la	el	DA0FS0
confianza	confianza	NCFS000
,	,	Fc
el	el	DA0MS0
prestigio	prestigio	NCMS000
y	y	CC
la	el	DA0FS0
mejor	mejor	AQ0CS0
imagen	imagen	NCFS000
de	de	SPS00
Cataluña	cataluña	NP00G00
;	;	Fx
y	y	CC
a	a	SPS00
que	que	CS
se	se	P00CN000
afirmen	afirmar	VMSP3P0
los	el	DA0MP0
valores	valor	NCMP000
que	que	PR0CN000
la	lo	PP3FSA00
han	haber	VAIP3P0
caracterizado	caracterizar	VMP00SM
siempre	siempre	RG
en	en	SPS00
su	su	DP3CS0
propia	propio	AQ0FS0
personalidad	personalidad	NCFS000
y	y	CC
le	le	PP3CSD00
han	haber	VAIP3P0
dado	dar	VMP00SM
los	el	DA0MP0
mejores	mejor	AQ0CP0
momentos	momento	NCMP000
de	de	SPS00
su	su	DP3CS0
historia	historia	NCFS000
:	:	Fd
su	su	DP3CS0
capacidad	capacidad	NCFS000
de	de	SPS00
liderazgo	liderazgo	NCMS000
y	y	CC
de	de	SPS00
esfuerzo	esfuerzo	NCMS000
,	,	Fc
su	su	DP3CS0
espíritu	espíritu	NCMS000
creativo	creativo	AQ0MS0
y	y	CC
vocación	vocación	NCFS000
de	de	SPS00
apertura	apertura	NCFS000
,	,	Fc
su	su	DP3CS0
voluntad	voluntad	NCFS000
de	de	SPS00
compromiso	compromiso	NCMS000
,	,	Fc
y	y	CC
su	su	DP3CS0
sentido	sentido	NCMS000
de	de	SPS00
la	el	DA0FS0
responsabilidad	responsabilidad	NCFS000
.	.	Fp
Pero	pero	CC
superar	superar	VMN0000
los	el	DA0MP0
problemas	problema	NCMP000
de	de	SPS00
convivencia	convivencia	NCFS000
que	que	PR0CN000
ha	haber	VAIP3S0
generado	generar	VMP00SM
esta	este	DD0FS0
situación	situación	NCFS000
no	no	RN
nos	nos	PP1CP000
puede	poder	VMIP3S0
hacer	hacer	VMN0000
olvidar	olvidar	VMN0000
,	,	Fc
por_supuesto	por_supuesto	RG
,	,	Fc
otras	otro	DI0FP0
serias	serio	AQ0FP0
preocupaciones	preocupación	NCFP000
y	y	CC
desafíos	desafío	NCMP000
de	de	SPS00
la	el	DA0FS0
sociedad	sociedad	NCFS000
española	español	AQ0FS0
,	,	Fc
que	que	PR0CN000
también	también	RG
condicionan	condicionar	VMIP3P0
nuestro	nuestro	DP1MSP
futuro	futuro	NCMS000
y	y	CC
a	a	SPS00
los	el	DA0MP0
que	que	PR0CN000
me	me	PP1CS000
voy	ir	VMIP1S0
a	a	SPS00
referir	referir	VMN0000
muy	muy	RG
brevemente	brevemente	RG
:	:	Fd
Nuestra	nuestro	DP1FSP
economía	economía	NCFS000
y	y	CC
el	el	DA0MS0
empleo	empleo	NCMS000
han	haber	VAIP3P0
mejorado	mejorar	VMP00SM
sustancialmente	sustancialmente	RG
,	,	Fc
pero	pero	CC
la	el	DA0FS0
creación	creación	NCFS000
de	de	SPS00
puestos	puesto	NCMP000
de	de	SPS00
trabajo	trabajo	NCMS000
estables	estable	AQ0CP0
tiene	tener	VMIP3S0
que	que	CS
ser	ser	VSN0000
siempre	siempre	RG
un	uno	DI0MS0
objetivo	objetivo	NCMS000
esencial	esencial	AQ0CS0
y	y	CC
prioritario	prioritario	AQ0MS0
.	.	Fp
Como	como	CS
igualmente	igualmente	RG
no	no	RN
puede	poder	VMIP3S0
caer	caer	VMN0000
en	en	SPS00
el	el	DA0MS0
olvido	olvido	NCMS000
la	el	DA0FS0
obligación	obligación	NCFS000
y	y	CC
la	el	DA0FS0
responsabilidad	responsabilidad	NCFS000
de	de	SPS00
afrontar	afrontar	VMN0000
la	el	DA0FS0
desigualdad	desigualdad	NCFS000
y	y	CC
las	el	DA0FP0
diferencias	diferencia	NCFP000
sociales	social	AQ0CP0
,	,	Fc
sobre	sobre	SPS00
todo	todo	PI0MS000
tras	tras	SPS00
las	el	DA0FP0
consecuencias	consecuencia	NCFP000
generadas	generar	VMP00PF
por	por	SPS00
la	el	DA0FS0
reciente	reciente	AQ0CS0
crisis	crisis	NCFN000
económica	económico	AQ0FS0
,	,	Fc
que	que	CS
tanto	tanto	DI0MS0
daño	daño	NCMS000
ha	haber	VAIP3S0
hecho	hacer	VMP00SM
a	a	SPS00
no	no	RN
pocas	poco	DI0FP0
familias	familia	NCFP000
,	,	Fc
y	y	CC
ha	haber	VAIP3S0
afectado	afectar	VMP00SM
tanto	tanto	RG
a	a	SPS00
el	el	DA0MS0
futuro	futuro	NCMS000
de	de	SPS00
muchos	mucho	DI0MP0
jóvenes	joven	NCCP000
.	.	Fp
El	el	DA0MS0
terrorismo	terrorismo	NCMS000
yihadista	yihadista	AQ0CS0
sigue	seguir	VMIP3S0
siendo	ser	VSG0000
una	uno	DI0FS0
amenaza	amenaza	NCFS000
mundial	mundial	AQ0CS0
y	y	CC
este	este	DD0MS0
año	año	NCMS000
nosotros	nosotros	PP1MP000
lo	lo	PP3CNA00
hemos	haber	VAIP1P0
sufrido	sufrir	VMP00SM
directamente	directamente	RG
en	en	SPS00
Barcelona	barcelona	NP00G00
y	y	CC
Cambrils	cambrils	NP00G00
.	.	Fp
Los	el	DA0MP0
españoles	español	NCMP000
sabemos	saber	VMIP1P0
muy	muy	RG
bien	bien	RG
que	que	CS
solo	solo	AQ0MS0
desde	desde	SPS00
la	el	DA0FS0
unidad	unidad	NCFS000
democrática	democrático	AQ0FS0
,	,	Fc
la	el	DA0FS0
firmeza	firmeza	NCFS000
de	de	SPS00
el	el	DA0MS0
Estado_de_Derecho	estado_de_derecho	NP00V00
,	,	Fc
y	y	CC
la	el	DA0FS0
eficacia	eficacia	NCFS000
de	de	SPS00
la	el	DA0FS0
cooperación	cooperación	NCFS000
internacional	internacional	AQ0CS0
,	,	Fc
podremos	poder	VMIF1P0
vencer	vencer	VMN0000
lo	lo	PP3CNA00
y	y	CC
derrotar	derrotar	VMN0000
lo	lo	PP3CNA00
.	.	Fp
Y	y	CC
así	así	RG
lo	lo	PP3CNA00
haremos	hacer	VMIF1P0
,	,	Fc
teniendo	tener	VMG0000
siempre	siempre	RG
muy	muy	RG
presentes	presente	AQ0CP0
el	el	DA0MS0
recuerdo	recuerdo	NCMS000
y	y	CC
el	el	DA0MS0
respeto	respeto	NCMS000
permanente	permanente	AQ0CS0
a	a	SPS00
sus	su	DP3CP0
víctimas	víctima	NCFP000
.	.	Fp
La	el	DA0FS0
corrupción	corrupción	NCFS000
se	se	P00CN000
mantiene	mantener	VMIP3S0
también	también	RG
como	como	CS
una	uno	DI0FS0
de	de	SPS00
las	el	DA0FP0
principales	principal	AQ0CP0
preocupaciones	preocupación	NCFP000
de	de	SPS00
la	el	DA0FS0
sociedad	sociedad	NCFS000
,	,	Fc
que	que	PR0CN000
demanda	demandar	VMIP3S0
que	que	CS
sigan	seguir	VMSP3P0
tomando	tomar	VMG0000
se	se	PP3CN000
las	el	DA0FP0
medidas	medida	NCFP000
necesarias	necesario	AQ0FP0
para	para	SPS00
su	su	DP3CS0
completa	completo	AQ0FS0
erradicación	erradicación	NCFS000
y	y	CC
que	que	CS
los	el	DA0MP0
ciudadanos	ciudadano	NCMP000
puedan	poder	VMSP3P0
confiar	confiar	VMN0000
plenamente	plenamente	RG
en	en	SPS00
la	el	DA0FS0
correcta	correcto	AQ0FS0
administración	administración	NCFS000
de	de	SPS00
el	el	DA0MS0
dinero	dinero	NCMS000
público	público	AQ0MS0
.	.	Fp
Por	por	SPS00
otra	otro	DI0FS0
parte	parte	NCFS000
somos	ser	VSIP1P0
Europa	europa	NP00O00
,	,	Fc
y	y	CC
Europa	europa	NP00G00
se	se	P00CN000
encuentra	encontrar	VMIP3S0
en	en	SPS00
estos	este	DD0MP0
momentos	momento	NCMP000
en	en	SPS00
una	uno	DI0FS0
encrucijada	encrucijada	NCFS000
histórica	histórico	AQ0FS0
.	.	Fp
España	españa	NP00O00
debe	deber	VMIP3S0
recuperar	recuperar	VMN0000
su	su	DP3CS0
